Coordinate,carbon,population,gdp,poi,nightlight,nightlight_log,houseprice,houseprice_predict
"(12664,4720)",6.559576440700432,7.735587670023062,8.976244442637244,"{'餐饮美食': 43, '休闲娱乐': 8, '运动健身': 2, '商务住宅': 10, '医疗保健': 4, '金融机构': 1, '旅游景点': 1, '生活服务': 26, '购物消费': 30, '汽车相关': 2, '酒店住宿': 1, '交通设施': 16, '科教文化': 6, '公司企业': 33}",32.595,3.484158992767334,81340.33333333333,69189.41100453088
"(12685,4717)",6.4675421515616645,7.519419493573066,8.976417973065105,"{'餐饮美食': 12, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 1, '医疗保健': 2, '金融机构': 0, '旅游景点': 0, '生活服务': 8, '购物消费': 3, '汽车相关': 1, '酒店住宿': 0, '交通设施': 0, '科教文化': 6, '公司企业': 2}",21.145,3.051403522491455,34442.666666666664,38974.07569171163
"(12670,4736)",6.54393132391049,7.552315923546719,8.973440079103504,"{'餐饮美食': 5, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 2, '医疗保健': 1, '金融机构': 0, '旅游景点': 0, '生活服务': 6, '购物消费': 1, '汽车相关': 0, '酒店住宿': 0, '交通设施': 6, '科教文化': 1, '公司企业': 2}",16.49,2.802754163742065,53124.0,52076.87018722229
"(12663,4743)",6.425336040967206,7.431239730416386,8.983370550011802,"{'餐饮美食': 0, '休闲娱乐': 2, '运动健身': 1, '商务住宅': 4, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 3, '酒店住宿': 1, '交通设施': 6, '科教文化': 0, '公司企业': 1}",24.325,3.191504716873169,41394.5,62208.93848463645
"(12641,4699)",6.561995957268848,7.596327630164281,9.089455591804342,"{'餐饮美食': 42, '休闲娱乐': 0, '运动健身': 5, '商务住宅': 126, '医疗保健': 3, '金融机构': 9, '旅游景点': 0, '生活服务': 17, '购物消费': 26, '汽车相关': 7, '酒店住宿': 6, '交通设施': 76, '科教文化': 24, '公司企业': 195}",34.965,3.554347515106201,10000.0,67822.98856480369
"(12666,4716)",6.55400877657088,7.694694044038623,8.976244442637244,"{'餐饮美食': 3, '休闲娱乐': 1, '运动健身': 1, '商务住宅': 11, '医疗保健': 3, '金融机构': 3, '旅游景点': 0, '生活服务': 19, '购物消费': 14, '汽车相关': 39, '酒店住宿': 1, '交通设施': 24, '科教文化': 8, '公司企业': 9}",36.425003,3.595255374908448,98357.33333333331,50875.22514684391
"(12664,4699)",6.502634325271023,7.6872876662353455,8.973127364569754,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 1, '生活服务': 4, '购物消费': 1, '汽车相关': 1, '酒店住宿': 0, '交通设施': 2, '科教文化': 0, '公司企业': 2}",29.5,3.384390354156494,25000.0,25030.801479206886
"(12653,4730)",6.55010470906806,7.734447525102329,8.976644569021138,"{'餐饮美食': 4, '休闲娱乐': 0, '运动健身': 3, '商务住宅': 4, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 3, '购物消费': 1, '汽车相关': 3, '酒店住宿': 1, '交通设施': 6, '科教文化': 3, '公司企业': 3}",15.925,2.767890214920044,58640.0,44178.6263381553
"(12657,4692)",6.429256046036764,7.452580492537114,8.89728583850158,"{'餐饮美食': 3, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 3, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 3, '购物消费': 3, '汽车相关': 1, '酒店住宿': 1, '交通设施': 0, '科教文化': 1, '公司企业': 17}",16.425,2.798804521560669,37000.0,33230.044016774715
"(12646,4736)",6.511739873623223,7.8049923358875155,9.013399697070197,"{'餐饮美食': 80, '休闲娱乐': 6, '运动健身': 10, '商务住宅': 12, '医疗保健': 21, '金融机构': 3, '旅游景点': 1, '生活服务': 102, '购物消费': 210, '汽车相关': 10, '酒店住宿': 8, '交通设施': 55, '科教文化': 30, '公司企业': 15}",28.119999,3.336481094360352,51787.5,62017.404307745346
"(12692,4741)",6.308038170092907,7.432034101976588,8.939027249455469,"{'餐饮美食': 0, '休闲娱乐': 2, '运动健身': 0, '商务住宅': 0, '医疗保健': 2, '金融机构': 0, '旅游景点': 0, '生活服务': 5, '购物消费': 9, '汽车相关': 0, '酒店住宿': 0, '交通设施': 2, '科教文化': 0, '公司企业': 2}",4.63,1.5325568914413452,20000.0,25411.740804808916
"(12642,4737)",6.511729376579389,7.749668124374445,8.98870987658717,"{'餐饮美食': 3, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 6, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 2, '购物消费': 1, '汽车相关': 3, '酒店住宿': 3, '交通设施': 2, '科教文化': 3, '公司企业': 10}",34.325,3.535873889923096,64623.66666666666,35352.71816191981
"(12662,4712)",6.630137509069939,7.799929571391152,8.976244442637244,"{'餐饮美食': 201, '休闲娱乐': 16, '运动健身': 32, '商务住宅': 41, '医疗保健': 48, '金融机构': 57, '旅游景点': 0, '生活服务': 232, '购物消费': 594, '汽车相关': 29, '酒店住宿': 22, '交通设施': 76, '科教文化': 46, '公司企业': 191}",49.089996,3.893655300140381,67087.83333333333,97284.01996113101
"(12629,4728)",6.320357018875851,7.346462598415122,8.850358209014297,"{'餐饮美食': 0, '休闲娱乐': 15, '运动健身': 6, '商务住宅': 0, '医疗保健': 1, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 2, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 1, '公司企业': 5}",3.78,1.3297239542007446,53571.0,17639.29965306082
"(12663,4694)",6.478409252556256,7.644567841792229,8.916029292703778,"{'餐饮美食': 15, '休闲娱乐': 2, '运动健身': 2, '商务住宅': 8, '医疗保健': 11, '金融机构': 0, '旅游景点': 0, '生活服务': 26, '购物消费': 15, '汽车相关': 0, '酒店住宿': 0, '交通设施': 12, '科教文化': 4, '公司企业': 6}",27.605,3.3179969787597656,46321.333333333336,38787.28092131775
"(12692,4712)",6.371059462005522,7.517135158140936,8.859564305686558,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 2, '购物消费': 2, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 5}",7.49,2.013568878173828,10000.0,57216.48947209536
"(12692,4735)",6.275577700460495,7.402791529371232,8.895312041307822,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 0, '医疗保健': 1, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 1, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 1}",6.015,1.794256329536438,10000.0,23500.694406222337
"(12649,4737)",6.485904279153091,7.722135230800132,9.004331807115783,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 2, '商务住宅': 8, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 5, '购物消费': 0, '汽车相关': 2, '酒店住宿': 0, '交通设施': 18, '科教文化': 3, '公司企业': 8}",37.63,3.6278016567230233,45315.0,75550.00902722371
"(12643,4711)",6.618961729967528,7.741528677527379,8.976244442637244,"{'餐饮美食': 85, '休闲娱乐': 6, '运动健身': 4, '商务住宅': 22, '医疗保健': 24, '金融机构': 20, '旅游景点': 1, '生活服务': 63, '购物消费': 402, '汽车相关': 5, '酒店住宿': 5, '交通设施': 44, '科教文化': 23, '公司企业': 14}",41.71,3.730741024017334,61570.0,90118.93500468589
"(12640,4741)",6.478042205788726,7.672456155099599,8.979310535658318,"{'餐饮美食': 3, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 4, '医疗保健': 1, '金融机构': 0, '旅游景点': 3, '生活服务': 8, '购物消费': 18, '汽车相关': 5, '酒店住宿': 2, '交通设施': 4, '科教文化': 0, '公司企业': 8}",12.059999,2.489894151687622,30181.0,29822.08931211928
"(12656,4720)",6.61207768247688,7.798551167774208,8.976244442637244,"{'餐饮美食': 62, '休闲娱乐': 4, '运动健身': 8, '商务住宅': 18, '医疗保健': 18, '金融机构': 13, '旅游景点': 0, '生活服务': 44, '购物消费': 51, '汽车相关': 2, '酒店住宿': 21, '交通设施': 62, '科教文化': 91, '公司企业': 26}",53.18,3.973682403564453,78241.2,96962.6123999661
"(12657,4703)",6.530477214436878,7.814791625647364,9.089455591804342,"{'餐饮美食': 129, '休闲娱乐': 8, '运动健身': 10, '商务住宅': 41, '医疗保健': 17, '金融机构': 9, '旅游景点': 0, '生活服务': 128, '购物消费': 95, '汽车相关': 6, '酒店住宿': 15, '交通设施': 83, '科教文化': 28, '公司企业': 52}",38.010002,3.6378493309021,53153.72727272727,89241.61547746496
"(12653,4697)",6.46995564437272,7.708394170789607,9.089455591804342,"{'餐饮美食': 6, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 6, '医疗保健': 4, '金融机构': 3, '旅游景点': 1, '生活服务': 56, '购物消费': 11, '汽车相关': 5, '酒店住宿': 1, '交通设施': 12, '科教文化': 4, '公司企业': 8}",20.71,3.0306167602539062,38418.6,43041.050440248524
"(12660,4725)",6.58094753777927,7.727910743481974,8.976244442637244,"{'餐饮美食': 46, '休闲娱乐': 6, '运动健身': 18, '商务住宅': 17, '医疗保健': 6, '金融机构': 14, '旅游景点': 5, '生活服务': 42, '购物消费': 82, '汽车相关': 1, '酒店住宿': 2, '交通设施': 53, '科教文化': 30, '公司企业': 15}",45.915,3.826792001724243,94040.0,67725.05859908195
"(12648,4715)",6.665901099693382,7.825449475454746,8.976244442637244,"{'餐饮美食': 58, '休闲娱乐': 2, '运动健身': 4, '商务住宅': 43, '医疗保健': 18, '金融机构': 35, '旅游景点': 2, '生活服务': 65, '购物消费': 64, '汽车相关': 2, '酒店住宿': 11, '交通设施': 88, '科教文化': 46, '公司企业': 80}",45.945,3.8274450302124015,120053.17857142857,140679.83184562085
"(12650,4729)",6.56586159819031,7.733932620233421,8.976244442637244,"{'餐饮美食': 48, '休闲娱乐': 5, '运动健身': 5, '商务住宅': 18, '医疗保健': 21, '金融机构': 7, '旅游景点': 3, '生活服务': 62, '购物消费': 58, '汽车相关': 15, '酒店住宿': 4, '交通设施': 43, '科教文化': 17, '公司企业': 20}",24.055,3.18034291267395,88936.33333333333,75591.00961097592
"(12669,4738)",6.504966800373733,7.536649893992811,9.00799418816002,"{'餐饮美食': 134, '休闲娱乐': 7, '运动健身': 10, '商务住宅': 15, '医疗保健': 16, '金融机构': 4, '旅游景点': 0, '生活服务': 51, '购物消费': 56, '汽车相关': 12, '酒店住宿': 6, '交通设施': 30, '科教文化': 6, '公司企业': 38}",28.715,3.357419729232788,43847.66666666666,41280.53283729117
"(12649,4703)",6.563121774629629,7.767525873567283,9.089455591804342,"{'餐饮美食': 101, '休闲娱乐': 15, '运动健身': 17, '商务住宅': 21, '医疗保健': 23, '金融机构': 15, '旅游景点': 1, '生活服务': 96, '购物消费': 124, '汽车相关': 14, '酒店住宿': 14, '交通设施': 77, '科教文化': 21, '公司企业': 33}",36.665,3.6018226146698,66138.88888888889,50237.835741422445
"(12638,4703)",6.568096396139014,7.602553025170737,9.089455591804342,"{'餐饮美食': 2, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 12, '医疗保健': 1, '金融机构': 0, '旅游景点': 0, '生活服务': 12, '购物消费': 7, '汽车相关': 5, '酒店住宿': 1, '交通设施': 2, '科教文化': 4, '公司企业': 10}",17.33,2.8524391651153564,45791.5,65516.63163387058
"(12658,4739)",6.4184560601143765,7.613894852941175,8.964313315778195,"{'餐饮美食': 1, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 1, '酒店住宿': 0, '交通设施': 1, '科教文化': 0, '公司企业': 4}",16.43,2.7991089820861816,35579.5,31114.670615233932
"(12640,4699)",6.56226905201149,7.56223464081164,9.089455591804342,"{'餐饮美食': 3, '休闲娱乐': 1, '运动健身': 5, '商务住宅': 23, '医疗保健': 2, '金融机构': 1, '旅游景点': 0, '生活服务': 7, '购物消费': 6, '汽车相关': 1, '酒店住宿': 5, '交通设施': 12, '科教文化': 4, '公司企业': 44}",26.404999,3.273553371429444,53734.0,54810.399044965045
"(12644,4715)",6.639253903573193,7.801839818575172,8.976244442637244,"{'餐饮美食': 89, '休闲娱乐': 3, '运动健身': 0, '商务住宅': 38, '医疗保健': 11, '金融机构': 18, '旅游景点': 0, '生活服务': 44, '购物消费': 24, '汽车相关': 11, '酒店住宿': 5, '交通设施': 57, '科教文化': 54, '公司企业': 55}",30.965,3.4328575134277344,96695.95238095238,108503.68503335255
"(12627,4697)",6.443696045148236,7.645243637159629,9.080269402085458,"{'餐饮美食': 73, '休闲娱乐': 4, '运动健身': 4, '商务住宅': 9, '医疗保健': 24, '金融机构': 11, '旅游景点': 2, '生活服务': 61, '购物消费': 99, '汽车相关': 4, '酒店住宿': 5, '交通设施': 26, '科教文化': 29, '公司企业': 7}",22.16,3.0982887744903564,37386.42857142857,21398.336115359365
"(12655,4695)",6.441330295121831,7.528366872464929,9.089455591804342,"{'餐饮美食': 0, '休闲娱乐': 2, '运动健身': 0, '商务住宅': 4, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 1, '购物消费': 0, '汽车相关': 0, '酒店住宿': 1, '交通设施': 0, '科教文化': 1, '公司企业': 1}",19.665,2.9788403511047363,54185.5,47780.60192888074
"(12654,4732)",6.5370247016558025,7.766907160188865,9.002015708292621,"{'餐饮美食': 35, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 7, '医疗保健': 3, '金融机构': 0, '旅游景点': 0, '生活服务': 10, '购物消费': 14, '汽车相关': 4, '酒店住宿': 1, '交通设施': 1, '科教文化': 2, '公司企业': 2}",22.795,3.1265411376953125,55789.41666666666,52380.85425937938
"(12669,4704)",6.469107666582688,7.626396366329665,8.976244442637244,"{'餐饮美食': 1, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 2, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 6, '购物消费': 2, '汽车相关': 0, '酒店住宿': 0, '交通设施': 5, '科教文化': 0, '公司企业': 2}",28.835,3.361589908599853,39000.0,41927.87254429632
"(12644,4717)",6.618961729967528,7.860004453070053,8.976244442637244,"{'餐饮美食': 31, '休闲娱乐': 2, '运动健身': 7, '商务住宅': 26, '医疗保健': 8, '金融机构': 2, '旅游景点': 12, '生活服务': 26, '购物消费': 18, '汽车相关': 1, '酒店住宿': 7, '交通设施': 50, '科教文化': 31, '公司企业': 10}",26.795,3.288215398788452,114425.9,110538.41336345559
"(12673,4731)",6.501598033623454,7.492091830745032,8.977750270250535,"{'餐饮美食': 1, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 1, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 0}",27.130001,3.300640106201172,31907.0,53009.65319068026
"(12646,4708)",6.57533641951438,7.742501067456732,8.976244442637244,"{'餐饮美食': 113, '休闲娱乐': 9, '运动健身': 10, '商务住宅': 37, '医疗保健': 23, '金融机构': 14, '旅游景点': 1, '生活服务': 122, '购物消费': 428, '汽车相关': 5, '酒店住宿': 9, '交通设施': 62, '科教文化': 37, '公司企业': 67}",42.78,3.756070613861084,107204.59090909093,105820.01356190133
"(12654,4703)",6.546170828950448,7.861208194666885,9.089455591804342,"{'餐饮美食': 33, '休闲娱乐': 2, '运动健身': 1, '商务住宅': 10, '医疗保健': 5, '金融机构': 2, '旅游景点': 2, '生活服务': 35, '购物消费': 108, '汽车相关': 4, '酒店住宿': 2, '交通设施': 37, '科教文化': 3, '公司企业': 17}",29.515,3.3848986625671387,54314.25,69274.77789159704
"(12662,4695)",6.479345369057404,7.617031425404091,8.916029292703778,"{'餐饮美食': 28, '休闲娱乐': 0, '运动健身': 5, '商务住宅': 6, '医疗保健': 5, '金融机构': 7, '旅游景点': 0, '生活服务': 28, '购物消费': 31, '汽车相关': 4, '酒店住宿': 2, '交通设施': 9, '科教文化': 7, '公司企业': 9}",28.085,3.335235595703125,55399.6,40624.81028172282
"(12647,4726)",6.59393244148527,7.684417132930983,8.976244442637244,"{'餐饮美食': 9, '休闲娱乐': 0, '运动健身': 4, '商务住宅': 5, '医疗保健': 5, '金融机构': 7, '旅游景点': 2, '生活服务': 19, '购物消费': 19, '汽车相关': 2, '酒店住宿': 2, '交通设施': 15, '科教文化': 22, '公司企业': 8}",32.25,3.473518133163452,96284.875,87747.1954797449
"(12656,4712)",6.687707311406717,7.769775187541773,8.976244442637244,"{'餐饮美食': 91, '休闲娱乐': 8, '运动健身': 6, '商务住宅': 35, '医疗保健': 24, '金融机构': 27, '旅游景点': 5, '生活服务': 98, '购物消费': 113, '汽车相关': 15, '酒店住宿': 35, '交通设施': 81, '科教文化': 32, '公司企业': 41}",45.96,3.827771425247192,122751.55319148937,115645.80804240429
"(12665,4705)",6.494758436441801,7.70117890805193,8.976244442637244,"{'餐饮美食': 41, '休闲娱乐': 2, '运动健身': 4, '商务住宅': 18, '医疗保健': 4, '金融机构': 5, '旅游景点': 2, '生活服务': 47, '购物消费': 30, '汽车相关': 2, '酒店住宿': 0, '交通设施': 25, '科教文化': 24, '公司企业': 10}",30.550001,3.41936469078064,46221.66666666666,47497.80312636928
"(12635,4718)",6.51915709416328,7.798380449763991,8.976244442637244,"{'餐饮美食': 16, '休闲娱乐': 4, '运动健身': 2, '商务住宅': 14, '医疗保健': 2, '金融机构': 5, '旅游景点': 0, '生活服务': 11, '购物消费': 13, '汽车相关': 4, '酒店住宿': 2, '交通设施': 17, '科教文化': 18, '公司企业': 12}",16.57,2.807593822479248,81027.6,43891.60732630423
"(12674,4698)",6.40009499721216,7.354276344295256,8.877822897708183,"{'餐饮美食': 6, '休闲娱乐': 1, '运动健身': 3, '商务住宅': 13, '医疗保健': 3, '金融机构': 2, '旅游景点': 1, '生活服务': 9, '购物消费': 7, '汽车相关': 4, '酒店住宿': 0, '交通设施': 5, '科教文化': 3, '公司企业': 6}",23.7,3.1654751300811768,46848.5,36268.287700682195
"(12650,4726)",6.62679532903452,7.772017699642346,8.976244442637244,"{'餐饮美食': 30, '休闲娱乐': 0, '运动健身': 8, '商务住宅': 21, '医疗保健': 20, '金融机构': 11, '旅游景点': 1, '生活服务': 32, '购物消费': 25, '汽车相关': 36, '酒店住宿': 1, '交通设施': 41, '科教文化': 23, '公司企业': 10}",29.71,3.391483783721924,96059.36363636365,63245.99909216606
"(12628,4702)",6.432495549238459,7.534141727023163,8.956607428375897,"{'餐饮美食': 0, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 5}",22.939999,3.1328821182250977,26938.0,30383.92673567425
"(12646,4719)",6.603784545833628,7.811379881485308,8.976244442637244,"{'餐饮美食': 17, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 24, '医疗保健': 6, '金融机构': 2, '旅游景点': 1, '生活服务': 25, '购物消费': 29, '汽车相关': 4, '酒店住宿': 4, '交通设施': 29, '科教文化': 70, '公司企业': 47}",36.325,3.592506170272827,107642.71428571428,103291.61935453929
"(12678,4708)",6.488924995153947,7.561987855231711,8.95056868134887,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 2, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 5}",19.665,2.9788403511047363,45840.6,40518.680838918604
"(12681,4736)",6.463164235949575,7.494492111062442,8.95021514269944,"{'餐饮美食': 4, '休闲娱乐': 1, '运动健身': 1, '商务住宅': 0, '医疗保健': 2, '金融机构': 0, '旅游景点': 1, '生活服务': 5, '购物消费': 11, '汽车相关': 3, '酒店住宿': 0, '交通设施': 4, '科教文化': 0, '公司企业': 10}",22.445,3.111067771911621,18510.0,38422.896202416654
"(12617,4698)",6.268332519164108,7.413569160429044,8.959788314981884,"{'餐饮美食': 5, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 1, '医疗保健': 1, '金融机构': 0, '旅游景点': 0, '生活服务': 3, '购物消费': 10, '汽车相关': 4, '酒店住宿': 0, '交通设施': 2, '科教文化': 1, '公司企业': 2}",2.825,1.038508415222168,30000.0,16687.39697439842
"(12618,4697)",6.296067259844245,7.3849853015108256,8.921159961500528,"{'餐饮美食': 1, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 6, '购物消费': 9, '汽车相关': 1, '酒店住宿': 0, '交通设施': 2, '科教文化': 1, '公司企业': 2}",3.205,1.1647120714187622,36031.0,25590.10581765615
"(12675,4713)",6.510927327922647,7.64489155884542,8.976510856083593,"{'餐饮美食': 15, '休闲娱乐': 1, '运动健身': 7, '商务住宅': 26, '医疗保健': 4, '金融机构': 0, '旅游景点': 2, '生活服务': 18, '购物消费': 11, '汽车相关': 3, '酒店住宿': 7, '交通设施': 18, '科教文化': 31, '公司企业': 17}",27.61,3.318178176879883,64216.333333333336,44836.27002981813
"(12656,4725)",6.595952092179574,7.711040882344995,8.976244442637244,"{'餐饮美食': 12, '休闲娱乐': 0, '运动健身': 4, '商务住宅': 15, '医疗保健': 1, '金融机构': 2, '旅游景点': 0, '生活服务': 32, '购物消费': 11, '汽车相关': 21, '酒店住宿': 5, '交通设施': 21, '科教文化': 13, '公司企业': 10}",23.244999,3.146090030670166,91510.0,91423.43332182057
"(12649,4721)",6.603272353241164,7.817158201392491,8.976244442637244,"{'餐饮美食': 48, '休闲娱乐': 1, '运动健身': 4, '商务住宅': 19, '医疗保健': 7, '金融机构': 1, '旅游景点': 4, '生活服务': 34, '购物消费': 33, '汽车相关': 5, '酒店住宿': 23, '交通设施': 34, '科教文化': 35, '公司企业': 22}",38.754997,3.657259702682495,103826.77777777778,110033.74519735365
"(12653,4695)",6.438774172619357,7.561057518644057,9.089455591804342,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 1, '科教文化': 0, '公司企业': 0}",9.325001,2.232699155807495,31500.0,29506.059226237703
"(12633,4735)",6.433390909864455,7.42943144856103,9.1071340077301,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 1}",10.92,2.3905959129333496,20000.0,16089.580360545733
"(12684,4736)",6.410491138321996,7.427180783726486,8.93061508724693,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 2, '医疗保健': 0, '金融机构': 0, '旅游景点': 1, '生活服务': 2, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 1, '科教文化': 0, '公司企业': 9}",12.58,2.5321083068847656,38025.0,12876.937605118132
"(12655,4733)",6.523993443231823,7.777881621169096,9.012435978014643,"{'餐饮美食': 229, '休闲娱乐': 15, '运动健身': 13, '商务住宅': 12, '医疗保健': 31, '金融机构': 20, '旅游景点': 0, '生活服务': 176, '购物消费': 416, '汽车相关': 23, '酒店住宿': 9, '交通设施': 94, '科教文化': 53, '公司企业': 84}",25.355,3.232975959777832,40604.2,60066.320025680325
"(12639,4717)",6.593241215792239,7.853773899321609,8.976244442637244,"{'餐饮美食': 3, '休闲娱乐': 1, '运动健身': 2, '商务住宅': 4, '医疗保健': 0, '金融机构': 2, '旅游景点': 0, '生活服务': 5, '购物消费': 1, '汽车相关': 2, '酒店住宿': 0, '交通设施': 6, '科教文化': 2, '公司企业': 9}",39.265,3.670333623886109,107472.0,47913.191236684324
"(12632,4699)",6.429804119045888,7.592211490494733,9.085193761956027,"{'餐饮美食': 9, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 2, '医疗保健': 1, '金融机构': 0, '旅游景点': 4, '生活服务': 29, '购物消费': 15, '汽车相关': 1, '酒店住宿': 1, '交通设施': 0, '科教文化': 3, '公司企业': 7}",14.745,2.690904140472412,34540.666666666664,47582.21211067135
"(12661,4707)",6.565736300022048,7.829771017106988,8.976244442637244,"{'餐饮美食': 98, '休闲娱乐': 6, '运动健身': 11, '商务住宅': 24, '医疗保健': 16, '金融机构': 5, '旅游景点': 3, '生活服务': 81, '购物消费': 94, '汽车相关': 4, '酒店住宿': 10, '交通设施': 69, '科教文化': 15, '公司企业': 19}",41.855,3.734211206436157,71669.2,89078.1206123679
"(12658,4697)",6.4782501681739415,7.758248283592611,8.973127364569754,"{'餐饮美食': 92, '休闲娱乐': 1, '运动健身': 3, '商务住宅': 8, '医疗保健': 18, '金融机构': 8, '旅游景点': 1, '生活服务': 63, '购物消费': 71, '汽车相关': 4, '酒店住宿': 10, '交通设施': 19, '科教文化': 7, '公司企业': 9}",23.03,3.1367976665496826,38282.0,53043.01613903799
"(12680,4744)",6.527349600323092,7.804536345583643,9.038942044686545,"{'餐饮美食': 26, '休闲娱乐': 3, '运动健身': 6, '商务住宅': 7, '医疗保健': 20, '金融机构': 6, '旅游景点': 3, '生活服务': 57, '购物消费': 60, '汽车相关': 3, '酒店住宿': 6, '交通设施': 24, '科教文化': 6, '公司企业': 9}",21.83,3.083285093307495,31490.0,43207.59438926913
"(12671,4743)",6.508116557974635,7.483696240005072,8.952501947421384,"{'餐饮美食': 32, '休闲娱乐': 2, '运动健身': 0, '商务住宅': 6, '医疗保健': 1, '金融机构': 0, '旅游景点': 1, '生活服务': 25, '购物消费': 30, '汽车相关': 23, '酒店住宿': 3, '交通设施': 3, '科教文化': 2, '公司企业': 27}",26.154999,3.264040231704712,20000.0,25876.007542810767
"(12682,4739)",6.492747160001011,7.555372067898018,9.029915132915315,"{'餐饮美食': 4, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 3, '医疗保健': 1, '金融机构': 1, '旅游景点': 1, '生活服务': 9, '购物消费': 1, '汽车相关': 4, '酒店住宿': 0, '交通设施': 7, '科教文化': 3, '公司企业': 10}",26.495,3.276956081390381,31812.0,45560.19931342004
"(12641,4738)",6.503872182060263,7.63210900634627,8.970610062586335,"{'餐饮美食': 77, '休闲娱乐': 8, '运动健身': 7, '商务住宅': 8, '医疗保健': 5, '金融机构': 3, '旅游景点': 4, '生活服务': 27, '购物消费': 76, '汽车相关': 2, '酒店住宿': 8, '交通设施': 13, '科教文化': 7, '公司企业': 25}",19.255001,2.957770824432373,36534.333333333336,59309.61015808895
"(12657,4707)",6.586264637658708,7.841400572235615,9.089455591804342,"{'餐饮美食': 2, '休闲娱乐': 1, '运动健身': 11, '商务住宅': 0, '医疗保健': 0, '金融机构': 1, '旅游景点': 11, '生活服务': 5, '购物消费': 0, '汽车相关': 2, '酒店住宿': 0, '交通设施': 8, '科教文化': 3, '公司企业': 1}",24.325,3.191504716873169,99298.75,98005.41615962722
